team,matches,openplay_for,openplay_against,openplay_xgd,setpiece_for,setpiece_against,setpiece_xgd,setpiece_wide_for,setpiece_wide_against,setpiece_wide_xgd,corner_for,corner_against,corner_xgd,indirectfk_for,indirectfk_against,indirectfk_xgd,directfk_for,directfk_against,directfk_xgd,throwin_for,throwin_against,throwin_xgd,penalty_for,penalty_against,penalty_xgd,total_xgd,div,season,openplay_for_p90,openplay_against_p90,openplay_xgd_p90,setpiece_for_p90,setpiece_against_p90,setpiece_xgd_p90,setpiece_wide_for_p90,setpiece_wide_against_p90,setpiece_wide_xgd_p90,corner_for_p90,corner_against_p90,corner_xgd_p90,indirectfk_for_p90,indirectfk_against_p90,indirectfk_xgd_p90,directfk_for_p90,directfk_against_p90,directfk_xgd_p90,throwin_for_p90,throwin_against_p90,throwin_xgd_p90,total_xgd_p90
FC Utrecht II,38,44.94148993678391,44.25713828019798,0.6843516565859318,14.392689894884825,10.620472326874733,3.772217568010092,14.837837934494019,11.533879175782205,3.303958758711813,8.76617655530572,6.532600622624161,2.2335759326815587,4.963843520730734,3.374979645013809,1.5888638757169247,0.6626698188483715,0.7128920592367648,-0.05022224038839329,0.4451480396091934,0.9134068489074705,-0.46825880929827707,6.32,3.95,2.37,6.358310415297737,KKD,2025-26,1.1826707878101028,1.1646615336894204,0.018009254120682414,0.3787549972338112,0.27948611386512456,0.09926888336868663,0.39046941932879,0.3035231362047949,0.08694628312399508,0.23068885671857156,0.1719105427006358,0.058778314017935755,0.1306274610718614,0.08881525381615288,0.04181220725570854,0.017438679443378197,0.018760317348335914,-0.0013216379049577182,0.011714422094978773,0.024037022339670276,-0.012322600244691501,0.16732395829730887
Helmond Sport,38,37.97171903960407,46.93762703798711,-8.965907998383045,9.23076644167304,12.496157299727201,-3.265390858054161,9.822579748928549,13.803923420608044,-3.981343671679495,6.709675382822753,7.61943069472909,-0.9097553119063368,1.7759151011705405,4.3299550004303455,-2.554039899259805,0.7451759576797485,0.5467716045677663,0.19840435311198223,0.5918133072555066,1.3077661208808424,-0.7159528136253358,5.53,4.74,0.79,-12.15725167006255,KKD,2025-26,0.9992557642001071,1.2352007115259767,-0.2359449473258696,0.24291490635981686,0.3288462447296632,-0.08593133836984634,0.2584889407612776,0.3632611426475801,-0.1047722018863025,0.17657040481112507,0.20051133407181815,-0.023940929260693074,0.04673460792554054,0.1139461842218512,-0.06721157629631065,0.019609893623151277,0.01438872643599385,0.005221167187157427,0.0155740344014607,0.03441489791791691,-0.018840863516456207,-0.31992767552796186
MVV,38,34.31974473036826,57.15523089841008,-22.835486168041825,9.356059985235333,16.82966786250472,-7.473607877269387,9.943218665197492,17.731816790997982,-7.78859812580049,6.087964596226811,12.12815361469984,-6.040189018473029,2.7995711974799624,3.8711356818676,-1.0715644843876375,0.4685241915285588,0.8303785659372807,-0.36185437440872187,0.5871586799621576,0.9021489284932616,-0.3149902485311039,2.37,3.95,-1.58,-32.204084293842314,KKD,2025-26,0.9031511771149541,1.5040850236423706,-0.6009338465274164,0.24621210487461404,0.4428859963817032,-0.19667389150708914,0.2616636490841445,0.4666267576578416,-0.20496310857369712,0.16020959463754766,0.31916193722894315,-0.1589523425913955,0.07367292624947269,0.10187199162809474,-0.02819906537862204,0.012329583987593653,0.02185206752466528,-0.009522483537071628,0.015451544209530465,0.023740761276138462,-0.008289217066607998,-0.8474759024695345
PSV II,38,45.0564202349633,56.228864438831806,-11.172444203868508,11.14594950340688,12.643463814631104,-1.497514311224224,11.37755330093205,14.766623625531796,-3.3890703245997464,6.949807828292251,9.268190370872619,-2.318382542580368,3.1583179198205467,2.561147078871726,0.5971708409488206,1.0378237552940845,0.8141263648867607,0.22369739040732384,0.2316037975251674,2.123159810900688,-1.8915560133755207,4.74,3.16,1.58,-12.981514528468246,KKD,2025-26,1.1856952693411393,1.4797069589166265,-0.29401168957548707,0.29331446061597055,0.33272273196397645,-0.0394082713480059,0.2994092973929487,0.3885953585666262,-0.08918606117367754,0.18288967969190134,0.24389974660191102,-0.06101006691000968,0.08311362946896175,0.06739860733872964,0.01571502213023212,0.02731115145510749,0.02142437802333581,0.00588677343177168,0.00609483677697809,0.05587262660264969,-0.049777789825671596,-0.3416188033807433
RKC Waalwijk,38,54.92485657893121,39.16331356018782,15.761543018743396,9.700766870751979,12.297604288905859,-2.5968374181538803,10.264313517138365,13.604915965348482,-3.3406024482101166,7.103929078206422,9.524263489991426,-2.4203344117850047,1.9365812242031097,2.250250320881605,-0.3136690966784954,0.6602565683424474,0.5230904780328273,0.13716609030962013,0.5635466463863853,1.3073116764426227,-0.7437650300562374,3.16,0.79,2.37,14.79094057053328,KKD,2025-26,1.445390962603453,1.0306135147417848,0.4147774478616683,0.25528333870399944,0.3236211654975226,-0.06833782679352317,0.27011351360890434,0.35802410435127585,-0.0879105907423715,0.18694550205806373,0.2506385128945112,-0.06369301083644749,0.050962663794818674,0.05921711370741066,-0.008254449912591985,0.017375172851117036,0.013765538895600718,0.003609633955516319,0.014830174904904877,0.03440293885375323,-0.019572763948848354,0.38923527817192843
Roda JC,38,46.88129591755569,44.64396779425442,2.2373281233012676,13.014375755563378,9.539920328184966,3.4744554273784125,14.102264123037457,10.384048478677872,3.718215644359585,8.981065144762397,6.918883429840211,2.062181714922186,3.2923640944063655,2.1436225175857553,1.1487415768206102,0.7409465163946152,0.47741438075900083,0.26353213563561434,1.087888367474079,0.8441281504929065,0.24376021698117245,6.32,3.16,3.16,9.115543767660839,KKD,2025-26,1.2337183136198866,1.1748412577435374,0.05887705587634915,0.34248357251482575,0.25105053495223595,0.0914330375625898,0.3711122137641436,0.2732644336494177,0.09784778011472592,0.23634381959901044,0.1820758797326371,0.05426793986637332,0.08664116037911489,0.05641111888383567,0.030230041495279216,0.019498592536700398,0.01256353633576318,0.006935056200937219,0.028628641249317865,0.02221389869718175,0.006414742552136117,0.2398827307279168
TOP Oss,38,38.01544632203877,48.29510492272674,-10.279658600687974,11.725183233618738,15.849546793848278,-4.12436356022954,13.282610762864353,17.008883137255907,-3.726272374391554,6.529856774955989,12.613898854702715,-6.084042079746726,4.648392181843519,2.481357119977474,2.167035061866045,0.5469342768192291,0.7542908191680907,-0.20735654234886158,1.5574275292456154,1.159336343407631,0.39809118583798453,2.37,3.16,-0.79,-14.795930975079528,KKD,2025-26,1.000406482158915,1.2709238137559669,-0.27051733159705194,0.30855745351628255,0.41709333668021786,-0.10853588316393525,0.3495423884964303,0.44760218782252387,-0.09805979932609353,0.17183833618305233,0.33194470670270304,-0.16010637051965068,0.12232611004851367,0.06529887157835458,0.05702723847015908,0.014393007284716555,0.019849758399160283,-0.0054567511144437255,0.040984934980147776,0.030508851142306077,0.010476083837841698,-0.389366604607356
VVV Venlo,38,46.09269461967051,47.87115224264562,-1.778457622975111,14.812359983101494,14.018093034625053,0.7942669484764409,15.755381098017104,14.70039989054203,1.0549812074750733,10.586677329614766,8.810342252254486,1.7763350773602795,3.282364916056395,4.3638556227087975,-1.0814907066524024,0.943317737430334,0.8438951596617699,0.09942257776856411,0.9430211149156094,0.682306855916977,0.2607142589986323,3.16,5.53,-2.37,-3.0934764155000494,KKD,2025-26,1.212965647886066,1.259767164280148,-0.046801516394081866,0.3897989469237235,0.36889718512171193,0.0209017618020116,0.4146152920530817,0.3868526286984745,0.02776266335460719,0.2785967718319675,0.23185111190143384,0.04674565993053367,0.08637802410674723,0.11483830586075783,-0.02846028175401059,0.02482415098500879,0.02220776735952026,0.0026163836254885294,0.024816345129358142,0.017955443576762552,0.006860901552595587,-0.08140727409210656
Vitesse,38,43.57288424298167,44.6905717253685,-1.1176874823868275,14.487392211332917,11.970775462687016,2.5166167486459017,16.09974174387753,13.546548530459404,2.553193213418126,7.304826004430651,8.284730471670628,-0.9799044672399768,6.24288235604763,3.0748434886336335,3.1680388674139968,0.9396838508546352,0.6112015023827552,0.32848234847188007,1.6123495325446127,1.5757730677723893,0.036576464772223316,3.95,2.37,1.58,3.015505731031304,KKD,2025-26,1.1466548484995176,1.1760676769833815,-0.02941282848386388,0.3812471634561294,0.3150204069128162,0.0662267565433132,0.42367741431256656,0.3564881192226159,0.06718929508995068,0.1922322632744908,0.2180192229387007,-0.025786959664209918,0.1642863777907271,0.08091693391141142,0.0833694438793157,0.024728522390911455,0.016084250062704083,0.00864427232820737,0.042430250856437174,0.04146771230979972,0.0009625385466374557,0.079355413974508
Willem II,38,52.96910326182842,43.65444726869464,9.314655993133783,18.68357410095632,9.048717319965363,9.634856780990958,18.822591373696923,11.255539279431105,7.567052094265819,13.891383333131675,7.034243877977135,6.85713945515454,4.37847525626421,1.3433620370924468,3.035113219171763,0.41371551156044,0.6711114048957824,-0.25739589333534235,0.1390172727406025,2.2068219594657426,-2.06780468672514,2.37,2.37,0.0,16.881708087399602,KKD,2025-26,1.3939237700481164,1.1488012439130169,0.24512252613509955,0.4916730026567453,0.2381241399990885,0.2535488626576568,0.4953313519393927,0.29619840209029225,0.1991329498491005,0.3655627192929388,0.1851116809993983,0.18045103829354053,0.11522303305958446,0.03535163255506439,0.07987140050452007,0.010887250304222105,0.01766082644462585,-0.006773576140403746,0.003658349282647434,0.058074262091203754,-0.054415912808556316,0.44425547598420007
ADO Den Haag,34,17.796742232516408,57.02285082824528,-39.226108595728874,7.42732211202383,14.220119535923004,-6.792797423899174,7.603719398379326,14.817413914948702,-7.213694516569376,5.7968800608068705,9.85213890299201,-4.05525884218514,1.3327884916216135,3.3856801092624664,-2.052891617640853,0.29765355959534645,0.9823005236685276,-0.6846469640731812,0.17639728635549545,0.5972943790256977,-0.42089709267020226,3.95,5.53,-1.58,-48.01980311229825,ERE,2020-21,0.523433595074012,1.677142671418979,-1.1537090763449669,0.21845065035364208,0.4182388098800884,-0.1997881595264463,0.22363880583468607,0.43580629161613826,-0.21216748578145223,0.17049647237667265,0.28976879126447086,-0.11927231888779823,0.03919966151828275,0.09957882674301372,-0.06037916522473097,0.00875451645868666,0.028891191872603753,-0.02013667541391709,0.005188155481043984,0.017567481736049932,-0.012379326255005948,-1.412347150361713
AZ Alkmaar,34,46.807683140039444,25.872441854327917,20.935241285711527,11.387001797556877,9.464568961411715,1.9224328361451626,11.7584323361516,9.642636802047491,2.115795534104109,6.439218673855066,4.356022164225578,2.083196509629488,4.260920066386461,4.3449513632804155,-0.08403129689395428,0.6868630573153496,0.7635954339057207,-0.07673237659037113,0.37143053859472275,0.17806784063577652,0.19336269795894623,10.27,3.16,7.109999999999999,30.161036819815635,ERE,2020-21,1.3766965629423367,0.7609541721861152,0.6157423907562214,0.3349118175752023,0.27836967533563867,0.05654214223956361,0.3458362451809294,0.2836069647661027,0.062229280414826726,0.189388784525149,0.12811829894781113,0.061270485577337885,0.1253211784231312,0.12779268715530634,-0.002471508732175126,0.020201854626922047,0.022458689232521197,-0.002256834605599151,0.010924427605727139,0.005237289430464015,0.005687138175263125,0.8870893182298716
Ajax,34,72.52024134993553,23.69728408381343,48.8229572661221,15.44701537117362,6.820795679464936,8.626219691708684,15.47993540018797,6.981598744168878,8.498336656019092,12.370261451229453,2.704983737319708,9.665277713909745,2.2521385550498962,3.311897272244096,-1.0597587171941996,0.8246153648942709,0.8039146699011326,0.020700694993138313,0.032920029014348984,0.16080306470394135,-0.12788303568959236,8.690000000000001,1.58,7.110000000000001,64.4312939221412,ERE,2020-21,2.1329482749981037,0.6969789436415714,1.4359693313565325,0.4543239815051065,0.20061163763132164,0.25371234387378483,0.4552922176525873,0.20534113953437874,0.24995107811820858,0.36383121915380745,0.07955834521528553,0.2842728739385219,0.06623936926617342,0.09740874330129694,-0.031169374035123515,0.024253393085125613,0.023644549114739195,0.0006088439703864209,0.0009682361474808524,0.004729501903057098,-0.003761265755576246,1.8950380565335645
FC Emmen,34,27.553115928545594,41.433804634958506,-13.880688706412911,11.398916067555547,11.702727317810059,-0.30381125025451183,11.398916067555547,11.96573344245553,-0.5668173748999834,5.384680299088359,6.7997747752815485,-1.4150944761931896,4.874742871150374,4.17970585078001,0.6950370203703642,1.1394928973168135,0.7232466917484999,0.4162462055683136,0.0,0.2630061246454716,-0.2630061246454716,7.9,3.16,4.74,-9.707506081312893,ERE,2020-21,0.8103857626042822,1.2186413127928972,-0.40825555018861504,0.3352622372810455,0.3441978622885311,-0.008935625007485641,0.3352622372810455,0.3519333365428097,-0.016671099261764216,0.15837294997318702,0.19999337574357495,-0.04162042577038793,0.1433747903279522,0.12293252502294148,0.020442265305010712,0.03351449697990628,0.0212719615220147,0.012242535457891576,0.0,0.007735474254278576,-0.007735474254278576,-0.2855148847444968
FC Groningen,34,31.13333829678595,31.218008030205965,-0.08466973342001438,7.20761033706367,12.408830925822258,-5.201220588758588,9.160230675712228,12.823182553052902,-3.6629518773406744,4.088251560926437,8.012987462803721,-3.924735901877284,2.477969791740179,3.8322434555739164,-1.3542736638337374,0.6413889843970537,0.5636000074446201,0.07778897695243359,1.9526203386485577,0.4143516272306442,1.5382687114179134,0.0,4.74,-4.74,-8.487621610760684,ERE,2020-21,0.9156864204937044,0.9181767067707637,-0.0024902862770592466,0.21198853932540207,0.36496561546536055,-0.15297707613995848,0.2694185492856538,0.3771524280309677,-0.10773387874531395,0.12024269296842463,0.23567610184716828,-0.11543340887874365,0.07288146446294644,0.11271304281099755,-0.0398315783480511,0.01886438189403099,0.01657647080719471,0.0022879110868362818,0.057430009960251695,0.012186812565607183,0.04524319739464451,-0.2496359297282554
FC Utrecht,34,46.741960352286696,27.098369186744094,19.643591165542603,15.653210071846843,8.25228214263916,7.400927929207683,16.396792078390718,8.875790603458881,7.521001474931836,9.680147983133793,5.902155736461282,3.777992246672511,5.722743131220341,1.6655793711543083,4.057163760066032,0.25031895749270916,0.6845470350235701,-0.4342280775308609,0.7435820065438747,0.6235084608197212,0.12007354572415352,4.74,3.95,0.79,27.954592640474452,ERE,2020-21,1.3747635397731381,0.7970108584336498,0.5777526813394883,0.46038853152490716,0.24271418066585765,0.2176743508590495,0.4822585905409035,0.26105266480761413,0.2212059257332893,0.28471023479805274,0.17359281577827299,0.11111741901977974,0.16831597444765709,0.04898762856336201,0.11932834588429507,0.007362322279197329,0.020133736324222648,-0.01277141404502532,0.021870059015996316,0.018338484141756508,0.0035315748742398094,0.822193901190425
Feyenoord,34,45.925647573545575,26.769032137468457,19.156615436077118,14.731499524787068,7.206719726324081,7.524779798462987,14.862962340936065,7.376440420746803,7.486521920189261,11.09865185059607,5.320783339440823,5.777868511155248,3.2271268516778946,1.3096865210682154,1.9174403306096792,0.4057208225131035,0.5762498658150434,-0.17052904330193996,0.13146281614899635,0.16972069442272186,-0.03825787827372551,8.690000000000001,7.11,1.580000000000001,28.223137356266378,ERE,2020-21,1.3507543403983993,0.7873244746314252,0.5634298657669741,0.43327939778785496,0.21196234489188476,0.2213170528959702,0.4371459512040019,0.21695413002196481,0.2201918211820371,0.32643093678223734,0.15649362763061242,0.16993730915162494,0.09491549563758514,0.03852019179612398,0.05639530384146115,0.011932965368032455,0.016948525465148336,-0.005015560097115881,0.0038665534161469515,0.004991785130080055,-0.0011252317139331031,0.8300922751843052
Fortuna Sittard,34,34.775497276335955,42.47522068209946,-7.699723405763507,7.000235680490732,9.962418070062995,-2.9621823895722628,7.344981342554092,10.36919460631907,-3.0242132637649775,5.028941312804818,5.698707073926926,-0.6697657611221075,1.224146155640483,3.544330785050988,-2.3201846294105053,0.7471482120454311,0.7193802110850811,0.027768000960350037,0.3447456620633602,0.4067765362560749,-0.06203087419271469,3.16,7.9,-4.74,-15.463936669528486,ERE,2020-21,1.0228087434216457,1.249271196532337,-0.22646245311069138,0.20588928472031565,0.29301229617832336,-0.08712301145800773,0.21602886301629684,0.30497631195056085,-0.08894744893426404,0.1479100386119064,0.16760903158608606,-0.01969899297417963,0.03600429869530832,0.10424502308973495,-0.06824072439442663,0.021974947413100916,0.021158241502502385,0.0008167059105985305,0.010139578295981182,0.011964015772237498,-0.0018244374762563145,-0.45482166675083785
Heracles,34,30.39396622404456,32.77286404930055,-2.37889782525599,8.706022979691625,9.348896089941263,-0.6428731102496386,9.375738421455026,9.394444394856691,-0.018705973401665688,6.495385307818651,4.799152629449964,1.6962326783686876,1.5595168713480234,3.9219435900449753,-2.362426718696952,0.65112080052495,0.6277998704463243,0.02332093007862568,0.669715441763401,0.04554830491542816,0.6241671368479729,4.74,4.74,0.0,-2.3976037986576557,ERE,2020-21,0.8939401830601341,0.9639077661558986,-0.06996758309576441,0.25605949940269485,0.27496753205709595,-0.018908032654401136,0.275757012395736,0.2763071880840203,-0.0005501756882842849,0.1910407443476074,0.14115154792499893,0.04988919642260846,0.04586814327494187,0.11535128206014633,-0.06948313878520447,0.01915061178014559,0.018464702071950716,0.0006859097081948729,0.019697512993041205,0.0013396560269243578,0.01835785696611685,-0.0705177587840487
PEC Zwolle,34,29.67002479545772,36.220289485529065,-6.550264690071344,9.962947087362409,10.624569170176983,-0.6616220828145742,10.134449047967792,10.787029057741165,-0.6525800097733736,5.437951929867268,7.123435894027352,-1.6854839641600847,3.902790393680334,2.88783030025661,1.0149600934237242,0.6222047638148069,0.6133029758930206,0.008901787921786308,0.17150196060538292,0.16245988756418228,0.009042073041200638,4.74,2.37,2.37,-4.8328446998447205,ERE,2020-21,0.8726477881016976,1.0653026319273255,-0.19265484382562778,0.2930278555106591,0.31248732853461714,-0.019459473023958066,0.2980720308225821,0.317265560521799,-0.01919352969921687,0.15993976264315493,0.2095128204125692,-0.04957305776941426,0.11478795275530394,0.084936185301665,0.029851767453638947,0.018300140112200203,0.01803832282038296,0.0002618172918172444,0.005044175311923027,0.004778231987181832,0.00026594332474119524,-0.14214249117190356
PSV Eindhoven,33,50.623951798304915,21.996517373248935,28.62743442505598,11.644717836752534,5.959975527599454,5.68474230915308,11.685112601146102,6.254759022966027,5.430353578180075,7.74032224342227,2.8030782006680965,4.937244042754173,2.9998583272099495,2.873670134693384,0.12618819251656532,0.9045372661203146,0.2832271922379732,0.6213100738823414,0.04039476439356804,0.29478349536657333,-0.2543887309730053,7.11,4.74,2.37,36.42778800323605,ERE,2020-21,1.5340591454031793,0.666561132522695,0.8674980128804842,0.3528702374773495,0.18060531901816526,0.17226491845918424,0.3540943212468516,0.18953815221109174,0.16455616903575984,0.23455521949764455,0.08494176365660899,0.14961345584103555,0.09090479779424089,0.0870809131725268,0.003823884621714101,0.027410220185464077,0.008582642189029491,0.018827577996434586,0.0012240837695020618,0.008932833192926464,-0.007708749423424403,1.1038723637344259
RKC Waalwijk,34,23.51724791713059,49.20638615451753,-25.689138237386942,9.268939919769764,10.451060703024268,-1.1821207832545042,9.268939919769764,11.064175652340055,-1.7952357325702906,5.942386461421847,5.816376773640513,0.12600968778133392,2.901347441598773,3.9142509382218122,-1.0129034966230392,0.4252060167491436,0.7204329911619425,-0.2952269744127989,0.0,0.6131149493157864,-0.6131149493157864,1.58,4.74,-3.16,-30.64437396995723,ERE,2020-21,0.6916837622685468,1.4472466516034568,-0.75556288933491,0.27261587999322834,0.30738413832424316,-0.03476825833101483,0.27261587999322834,0.3254169309511781,-0.05280105095794972,0.17477607239476023,0.17106990510707393,0.0037061672876862917,0.08533374828231685,0.11512502759475918,-0.02979127931244233,0.012506059316151282,0.021189205622410074,-0.00868314630625879,0.0,0.018032792626934892,-0.018032792626934892,-0.9013051167634479
SC Heerenveen,34,34.40145587734878,40.42072829976678,-6.019272422417998,7.219228720292449,11.123374430462718,-3.904145710170269,8.438082633540034,11.67814020626247,-3.240057572722435,5.213443284854293,8.562093237414956,-3.3486499525606632,1.4742884784936905,1.9891670364886522,-0.5148785579949617,0.5314969569444656,0.5721141565591097,-0.04061719961464405,1.2188539132475853,0.5547657757997513,0.664088137447834,3.16,6.32,-3.16,-12.41932999514043,ERE,2020-21,1.011807525804376,1.1888449499931406,-0.17703742418876467,0.21233025647918968,0.32715807148419757,-0.11482781500500791,0.2481789009864716,0.34347471194889617,-0.09529581096242457,0.15333656720159686,0.25182627168867516,-0.09848970448707833,0.04336142583804972,0.05850491283790154,-0.015143486999851815,0.015632263439543107,0.016826886957620874,-0.0011946235180777661,0.035848644507281924,0.016316640464698568,0.019532004042583352,-0.3652744116217774
Sparta Rotterdam,34,34.309952607378364,34.80800977535546,-0.49805716797709465,9.124467253684998,11.722193589434028,-2.59772633574903,9.234063725918531,12.01254983432591,-2.778486108407378,5.933895364403725,8.181597327813506,-2.2477019634097815,2.6927945371717215,2.4722690004855394,0.22052553668618202,0.49777735210955143,1.068327261134982,-0.5705499090254307,0.10959647223353386,0.29035624489188194,-0.18075977265834808,3.95,3.95,0.0,-3.2765432763844657,ERE,2020-21,1.0091162531581872,1.0237649933928077,-0.014648740234620431,0.2683666839319117,0.3447703996892361,-0.07640371575732441,0.2715901095858392,0.35331028924487967,-0.08172017965904053,0.17452633424716837,0.24063521552392664,-0.06610888127675828,0.07919983932858005,0.07271379413192763,0.006486045196652412,0.014640510356163277,0.031421390033381826,-0.01678087967721855,0.0032234256539274662,0.008539889555643587,-0.00531646390171612,-0.09636891989366075
Twente,34,34.80918061174452,33.226418094709516,1.5827625170350075,7.202146517112851,11.364811344072223,-4.162664826959372,7.202146517112851,11.723687266930938,-4.521540749818087,5.377619678154588,6.799022262915969,-1.4214025847613811,1.493480645120144,4.057518092915416,-2.564037447795272,0.3310461938381195,0.508270988240838,-0.17722479440271854,0.0,0.35887592285871506,-0.35887592285871506,5.53,7.9,-2.37,-5.308778232783084,ERE,2020-21,1.023799429757192,0.9772475910208681,0.04655183873632375,0.21182783873861327,0.3342591571785948,-0.12243131843998152,0.21182783873861327,0.3448143313803217,-0.13298649264170842,0.1581652846516055,0.19997124302694025,-0.04180595837533474,0.043925901327063054,0.1193387674386887,-0.07541286611162565,0.00973665275994469,0.014949146712965825,-0.005212493953021134,0.0,0.010555174201726913,-0.010555174201726913,-0.156140536258326
VVV-Venlo,34,25.79802007973194,53.62017468735576,-27.822154607623816,9.645906677469611,12.790575867518783,-3.1446691900491714,9.874854339286685,12.9411098677665,-3.0662555284798145,4.289952360093594,9.044331965968013,-4.754379605874419,5.0971645303070545,2.493194654583931,2.6039698757231236,0.25878978706896305,1.2530492469668388,-0.9942594598978758,0.22894766181707382,0.1505340002477169,0.07841366156935692,7.11,8.690000000000001,-1.580000000000001,-32.46841013610363,ERE,2020-21,0.7587652964627042,1.5770639613928163,-0.8182986649301123,0.2837031375726356,0.3761934078681995,-0.09249027029556386,0.29043689233196135,0.38062087846372056,-0.09018398613175925,0.12617506941451745,0.26600976370494156,-0.13983469429042408,0.14991660383256042,0.0733292545465862,0.07658734928597422,0.007611464325557737,0.03685438961667173,-0.029242925291113993,0.006733754759325701,0.004427470595521086,0.0023062841638046153,-0.9549532392971656
Vitesse,34,34.369401060044765,34.394107554107904,-0.024706494063138962,12.510830897837877,10.219244841486216,2.2915860563516617,12.554180670529604,10.581122651696205,1.9730580188333988,4.5661343690007925,6.301694145426154,-1.7355597764253616,6.04418097063899,3.6790845654904842,2.365096405148506,1.9005155581980944,0.23846613056957722,1.6620494276285172,0.043349772691726685,0.36187781020998955,-0.31852803751826286,3.16,3.16,0.0,1.9483515247702599,ERE,2020-21,1.0108647370601402,1.0115913986502325,-0.0007266615900923224,0.3679656146422905,0.3005660247495946,0.06739958989269593,0.36924060795675306,0.31120948975577073,0.05803111820098232,0.1342980696764939,0.1853439454537104,-0.05104587577721652,0.1777700285482056,0.10820836957324953,0.06956165897495606,0.05589751641759101,0.007013709722634624,0.048883806694956386,0.0012749933144625496,0.010643465006176163,-0.009368471691713613,0.057304456610889995
Willem II,33,32.11127279140055,41.00619300082326,-8.894920209422708,8.736902052536607,10.63175698183477,-1.8948549292981625,8.736902052536607,11.221430527046323,-2.484528474509716,4.875519251450896,7.681307813152671,-2.8057885617017746,2.906163338571787,2.5811584070324898,0.3250049315392971,0.9552194625139236,0.3692907616496086,0.585928700864315,0.0,0.5896735452115536,-0.5896735452115536,2.37,7.11,-4.74,-16.119448683932426,ERE,2020-21,0.9730688724666834,1.2426119091158563,-0.26954303664917295,0.26475460765262443,0.322174453994993,-0.05741984634236856,0.26475460765262443,0.34004334930443403,-0.07528874165180957,0.14774300761972414,0.23276690342886883,-0.08502389580914468,0.08806555571429657,0.07821692142522696,0.009848634289069609,0.028946044318603748,0.01119062914089723,0.017755415177706516,0.0,0.017868895309441017,-0.017868895309441017,-0.4884681419373462
AZ Alkmaar,34,43.53116085939109,29.692914770916104,13.838246088474989,10.168049741536379,10.9576075989753,-0.7895578574389219,10.41344203054905,11.181236686185002,-0.767794655635953,8.298923838883638,7.492450190708041,0.8064736481755972,1.38206946849823,2.612154334783554,-1.230084866285324,0.4870564341545105,0.8530030734837055,-0.365946639329195,0.24539228901267052,0.22362908720970154,0.02176320180296898,5.53,0.0,5.53,18.600451432839037,ERE,2021-22,1.2803282605703263,0.873321022674003,0.4070072378963232,0.2990602865157759,0.32228257644045,-0.023222289924674174,0.3062777067808544,0.32885990253485303,-0.022582195753998616,0.2440859952612835,0.22036618207964828,0.023719813181635213,0.040649102014653826,0.07682806867010453,-0.03617896665545071,0.014325189239838543,0.02508832569069722,-0.010763136450858676,0.007217420265078545,0.006577326094402987,0.0006400941706755582,0.547072100965854
Ajax,34,71.66398868523538,21.698446944355965,49.96554174087942,17.79945215396583,5.621095443144441,12.17835671082139,18.35867259465158,6.007065465673804,12.351607128977776,12.974836053326726,4.537561779841781,8.437274273484945,4.160889055579901,0.7749499790370464,3.3859390765428543,0.6637270450592041,0.30858368426561356,0.35514336079359055,0.559220440685749,0.38597002252936363,0.17325041815638542,7.11,0.0,7.11,69.42714886985719,ERE,2021-22,2.1077643730951583,0.6381896160104695,1.4695747570846887,0.5235132986460539,0.16532633656307177,0.35818696208298206,0.539960958666223,0.17667839604922952,0.3632825626169934,0.3816128250978449,0.1334576994071112,0.2481551256907337,0.12237908986999708,0.02279264644226607,0.09958644342773101,0.019521383678211886,0.009075990713694516,0.010445392964517368,0.01644766002016909,0.011352059486157754,0.005095600534011336,2.0419749667605056
Cambuur,34,28.285133969038725,49.84111272543669,-21.555978756397963,8.995461322367191,17.321147073060274,-8.325685750693083,8.995461322367191,17.905239801853895,-8.909778479486704,5.154961716383696,11.840414591133595,-6.685452874749899,3.51029671728611,5.114262230694294,-1.603965513408184,0.3302028886973858,0.36647025123238564,-0.03626736253499985,0.0,0.5840927287936211,-0.5840927287936211,3.95,1.58,2.37,-28.095757235884662,ERE,2021-22,0.8319157049717272,1.4659150801599026,-0.6339993751881754,0.2645723918343292,0.5094455021488316,-0.24487311031450243,0.2645723918343292,0.5266247000545263,-0.26205230822019715,0.1516165210701087,0.3482474879745175,-0.1966309669044088,0.10324402109665029,0.1504194773733616,-0.0471754562767113,0.00971184966757017,0.010778536800952518,-0.0010666871333823485,0.0,0.017179197905694738,-0.017179197905694738,-0.8263458010554312
FC Groningen,34,29.165790002793074,35.86671091802418,-6.700920915231109,7.660967925563455,9.628685854375362,-1.9677179288119078,9.537893058732152,11.122228622436523,-1.5843355637043715,3.3953645769506693,8.002030540257692,-4.606665963307023,3.46617791056633,1.0099435672163963,2.4562343433499336,0.7994254380464554,0.6167117469012737,0.18271369114518166,1.8769251331686974,1.493542768061161,0.3833823651075363,0.79,1.58,-0.79,-9.07525647893548,ERE,2021-22,0.8578173530233257,1.054903262294829,-0.19708590927150318,0.22532258604598396,0.28319664277574597,-0.057874056729761994,0.2805262664332986,0.32712437124813304,-0.04659810481483445,0.09986366402796086,0.2353538394193439,-0.13549017539138303,0.10194640913430382,0.029704222565188128,0.0722421865691157,0.023512512883719278,0.018138580791213933,0.0053739320925053425,0.05520368038731463,0.04392772847238709,0.01127595191492754,-0.2669193082039847
